"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,          73,      -2.591047867,      0.1729601116,   -0.004108333541,     0.04616568855,       2.791733541,      -5.447619869,                         5,     -0.9001534982,               5,      -2.379713272,       1064568.017,     0.01935518573,      0.4480225805,      0.1012321595,      0.7940219684,    -0.03900738473,     -0.1377668646,    0.005966615472,      0.1012321595,      0.4484007753,       23.14741831,   4.418182105e-05
          0,           0,          74,      -2.617164732,      0.1492055331,    -0.03551398898,     0.01819625276,       2.766702863,      -5.438141598,                         5,     -0.8894507959,               5,        -2.3645039,       1064568.017,       0.019188451,       0.446259607,     0.09909709216,      0.7920046623,    -0.03775762045,     -0.1347095052,    0.005852605308,     0.09909709216,      0.4466336088,         23.256677,    4.45049913e-05
          0,           0,          75,      -2.635886437,      0.1290905777,    -0.06188923745,   -0.006251011864,       2.749612655,      -5.428245518,                         5,     -0.8900591829,               5,      -2.329314063,       1064568.017,     0.01920383574,      0.4438348796,     0.09738622432,      0.7894861822,    -0.03687363536,     -0.1294237158,    0.005940396277,     0.09738622432,      0.4442104224,       23.11178275,   4.482514015e-05
          0,           0,          76,       -2.64701972,      0.1116935575,    -0.08078406512,    -0.02568984517,       2.739307352,      -5.421992461,                         5,     -0.8510186606,               5,      -2.401531746,       1064568.017,     0.01937819916,      0.4411249111,     0.09628829938,      0.7867605304,     -0.0364423567,     -0.1228351993,    0.006195613573,     0.09628829938,      0.4415068699,       22.76397861,   4.515282678e-05
          0,           0,          77,      -2.652418918,     0.09582055966,    -0.09253349524,    -0.04343113442,       2.733584183,      -5.415579961,                         5,     -0.8552078929,               5,      -2.401218827,       1064568.017,     0.01968473603,      0.4383280133,     0.09590044763,       0.783912869,      -0.036390117,     -0.1155992724,    0.006585541467,     0.09590044763,      0.4387203741,        22.2674062,   4.549163449e-05
          0,           0,          78,       -2.65387695,     0.08099223033,    -0.09779199848,    -0.05994819934,       2.731093319,      -5.410163463,                         5,     -0.9070057875,               5,      -2.430667498,       1064568.017,     0.02008348087,      0.4356788686,     0.09627993872,      0.7810319779,     -0.0366133882,     -0.1084981222,    0.007063223632,     0.09627993872,      0.4360843194,       21.69339426,     4.5840067e-05
          0,           0,          79,      -2.655269829,      0.0664231262,     -0.1014198282,    -0.07813870882,       2.728761142,      -5.405868142,                         5,     -0.9123776122,               5,      -2.429812047,       1064568.017,     0.02051088853,      0.4334830681,     0.09736490154,      0.7783456299,    -0.03697605654,     -0.1025522348,    0.007556016969,     0.09736490154,      0.4339022626,       21.13429009,    4.61990134e-05
          0,           0,          80,      -2.661049416,     0.05132332332,     -0.1106834535,     -0.1032393342,       2.722721799,      -5.403075255,                         5,     -0.8437410521,               5,      -2.498656417,       1064568.017,     0.02090775765,      0.4319577091,     0.09893521713,      0.7761233202,    -0.03736160689,    -0.09846296368,    0.007998263037,     0.09893521713,      0.4323894362,       20.66016435,   4.657223888e-05
          0,           0,          81,      -2.675462568,     0.03557893178,     -0.1289773942,     -0.1355632763,       2.709305534,      -5.400916556,                         5,     -0.8308631035,               5,      -2.459383811,       1064568.017,      0.0212494055,      0.4310669399,      0.1008516558,      0.7743082298,    -0.03765953803,    -0.09625421931,    0.008366360817,      0.1008516558,      0.4315092674,       20.28607058,   4.695893922e-05
          0,           0,          82,      -2.697351473,     0.02047607762,      -0.153895442,     -0.1707440884,        2.68978299,      -5.400347772,                         5,     -0.8326964383,               5,      -2.489406582,       1064568.017,     0.02151382025,      0.4307712981,      0.1029513883,      0.7728886238,    -0.03777177983,    -0.09590946726,    0.008639486795,      0.1029513883,      0.4312216541,        20.0230035,   4.735381997e-05
          0,           0,          83,      -2.720846636,    0.006655268659,      -0.179693867,      -0.199363438,       2.667842739,      -5.401567168,                         5,     -0.8091573299,               5,       -2.47310759,       1064568.017,     0.02167118626,      0.4309588269,      0.1050232274,      0.7718171443,    -0.03762421025,    -0.09737274473,    0.008791182175,      0.1050232274,      0.4314137989,       19.88625919,    4.77534748e-05
          0,           0,          84,      -2.735569037,   -0.004919406061,     -0.1942931241,     -0.2076245589,       2.650792173,      -5.403072878,                         5,     -0.8171838633,               5,      -2.496253938,       1064568.017,     0.02170471639,      0.4315043117,       0.106923006,      0.7710159477,    -0.03721171666,     -0.1004413154,    0.008808406755,       0.106923006,      0.4319600418,       19.88067036,   4.815359714e-05
          0,           0,          85,      -2.730162213,    -0.01312999408,     -0.1835440649,     -0.1849393685,       2.648664081,      -5.407511504,                         5,     -0.8087981774,               5,      -2.487537017,       1064568.017,     0.02161085727,      0.4322880633,      0.1083695825,      0.7705063234,    -0.03658637698,     -0.1046257857,    0.008691183215,      0.1083695825,      0.4327406407,       20.00328158,   4.855329008e-05
          0,           0,          86,      -2.703779974,    -0.01964202906,     -0.1513352273,     -0.1445394719,       2.665218254,      -5.412843886,                         5,     -0.8299019879,               5,      -2.475857996,       1064568.017,     0.02139892175,      0.4330977277,      0.1092133064,      0.7701331878,    -0.03580705539,     -0.1093386528,    0.008455162057,      0.1092133064,      0.4335436147,       20.23923134,   4.895201092e-05
          0,           0,          87,      -2.669531502,    -0.02688775515,     -0.1132697962,     -0.1037190181,       2.692324306,      -5.419397905,                         5,     -0.8901669071,               5,      -2.500497506,       1064568.017,     0.02108876132,         0.4337147,       0.109378336,      0.7697259636,    -0.03493326906,     -0.1140012585,    0.008126714456,       0.109378336,       0.434151049,       20.56615338,   4.934778258e-05
          0,           0,          88,      -2.642593246,    -0.03701357586,    -0.08372530652,    -0.07391555123,       2.716510822,      -5.427339968,                         5,     -0.8762492968,               5,      -2.529228753,       1064568.017,      0.0207217772,      0.4340236192,      0.1088850576,      0.7691943264,    -0.03408428568,      -0.118002284,    0.007750668327,      0.1088850576,      0.4344488707,       20.94528935,   4.973806836e-05
          0,           0,          89,      -2.633052773,    -0.05069400552,    -0.07177389179,    -0.06073247755,       2.726611989,      -5.435539816,                         5,     -0.8860354346,               5,      -2.579383871,       1064568.017,     0.02033366527,      0.4339620363,      0.1078446504,      0.7684775321,    -0.03330686033,     -0.1210495056,    0.007364568647,      0.1078446504,      0.4343757245,       21.34204683,   5.012225047e-05
          0,           0,          90,      -2.642227291,    -0.06557994484,      -0.076275433,    -0.06104383291,       2.720196474,      -5.444866051,                         5,     -0.9063658842,               5,      -2.553629933,       1064568.017,     0.01995700603,      0.4335075581,      0.1063733562,      0.7675387966,    -0.03262385237,     -0.1229690849,    0.007001650147,      0.1063733562,      0.4339102003,       21.72207381,   5.049978399e-05
          0,           0,          91,      -2.667614508,    -0.08039695379,    -0.09350001618,    -0.07045354268,        2.69828778,      -5.454896157,                         5,      -0.887804477,               5,      -2.516549263,       1064568.017,     0.01962351122,      0.4326930893,      0.1046636583,      0.7663690336,    -0.03208854545,     -0.1237007435,    0.006692627729,      0.1046636583,      0.4330861352,       22.04972823,   5.086972661e-05
          0,           0,          92,      -2.703310979,    -0.09391255992,     -0.1175021716,    -0.08240404883,        2.66474178,      -5.465190222,                         5,     -0.8495201384,               5,      -2.561365089,       1064568.017,      0.0193551901,      0.4315558929,      0.1028948702,      0.7649618127,    -0.03171211925,     -0.1233033945,    0.006458388015,      0.1028948702,      0.4319414327,       22.29664966,   5.123288839e-05
          0,           0,          93,      -2.735875168,     -0.1048712161,     -0.1383379987,     -0.0891786485,       2.630492138,      -5.475763965,                         5,     -0.8318780509,               5,      -2.619182167,       1064568.017,     0.01917240866,      0.4301217573,      0.1012144289,      0.7633140315,    -0.03147616543,     -0.1218385949,    0.006318517733,      0.1012144289,      0.4305024781,       22.43441421,   5.159040079e-05
          0,           0,          94,      -2.748546472,     -0.1126533731,     -0.1451697341,     -0.0852419323,       2.611160147,       -5.48696451,                         5,      -0.837390845,               5,      -2.624749375,       1064568.017,     0.01909741923,      0.4284905461,     0.09978947166,      0.7614802656,    -0.03134650722,     -0.1194472941,    0.006292276942,     0.09978947166,       0.428869755,       22.43709168,   5.194322581e-05
          0,           0,          95,      -2.734471652,     -0.1191995652,     -0.1351822277,    -0.07205758098,       2.616940415,      -5.499400305,                         5,     -0.8336691492,               5,      -2.610038209,       1064568.017,     0.01913092043,        0.42684163,     0.09880712492,      0.7595787607,    -0.03129171548,     -0.1165310402,    0.006375007128,     0.09880712492,      0.4272225749,       22.31160971,    5.22925659e-05
          0,           0,          96,       -2.70766278,     -0.1288796966,     -0.1190551925,    -0.05830127571,       2.638827697,      -5.512365823,                         5,     -0.8425074009,               5,      -2.641046476,       1064568.017,     0.01925932513,      0.4253151687,     0.09834105397,      0.7577179987,    -0.03127842644,     -0.1134471653,     0.00654894144,     0.09834105397,      0.4257006292,        22.0835967,   5.263985167e-05
